"curr_date","ord_date","seller_np","null_fulfilment_id","null_net_tran_id","null_qty","null_itm_fulfilment_id","null_del_pc","null_created_date_time","null_domain","null_del_cty","null_cans_code","null_cans_dt_time","null_ord_stats","null_fulfil_status","null_itm_cat","null_cat_cons","null_sell_pincode","null_prov_id","null_itm_id","null_sell_np","null_net_ord_id","null_sell_cty","total_orders","total_canceled_orders"
2024-04-12,2024-04-07,prod-primarcpecan-bpp.shopalyst.com,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2024-04-12,2024-04-07,webapi.magicpin.in/oms_partner/ondc,0,0,0,0,2,0,0,2102,0,0,0,0,2444,2444,440,0,0,0,0,440,29328,1143
2024-04-12,2024-04-04,prod-myfitness-bpp.shopalyst.com,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,85,2
2024-04-12,2024-04-11,prod-ondc.dlyb.in,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,606,1
2024-04-12,2024-04-01,api.esamudaay.com/ondc/sdk/bpp/retail/bzspr,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2024-04-12,2024-04-01,ondcmp.nlincs.in,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,389,2
2024-04-12,2024-04-01,biz.ondc.rebelfoods.com,0,0,0,0,0,0,0,287,0,0,0,0,2,2,0,0,0,0,0,0,512,26
2024-04-12,2024-04-07,ondc.snapdeal.com,0,0,0,0,0,0,0,0,1439,0,0,0,0,25,0,0,0,0,0,0,42764,3182
2024-04-12,2024-04-10,ondc-otipy.crofarm.com,0,0,0,0,0,0,0,0,25,0,0,0,249,1029,0,0,0,0,0,0,1425,96
2024-04-12,2024-04-01,prod-villain-bpp.shopalyst.com,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2024-04-12,2024-04-09,ondc.chattybao.com/ondc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
2024-04-12,2024-04-09,api.esamudaay.com/ondc/sdk/bpp/retail/ubtpl,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2024-04-12,2024-04-04,ushop.thesellerapp.com,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2024-04-12,2024-04-01,prod-wellify-bpp.shopalyst.com,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,25,0
2024-04-12,2024-04-05,biz.enstore.com,0,0,0,0,0,0,0,136,42,0,0,0,14,14,0,0,0,0,0,0,958,216
2024-04-12,2024-04-05,biz.ondc.mcdindia.com,0,0,0,0,0,0,0,45,0,0,0,0,11,11,0,0,0,0,0,0,95,14
2024-04-12,2024-04-11,integrations.channelier.com,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,27,0
2024-04-12,2024-04-11,api.esamudaay.com/ondc/sdk/bpp/retail/uespl,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,0
2024-04-12,2024-04-02,biz.polestarre.in,0,0,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,0,0,2,5,1
2024-04-12,2024-04-05,ondc.gofrugal.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,1
2024-04-12,2024-04-08,ondc.kiko.live/ondc-seller,0,0,0,0,0,0,0,1864,0,0,0,0,1864,1864,1864,0,0,0,0,1864,1864,2
